group,case,variant,target,replacement,sentence_sim,contextual_span_sim,isolated_phrase_sim,changed_sentence
ordinary_two_word_control,paper bag,word_by_word,paper bag,cellulose pouch,0.9169814586639404,0.72337806224823,0.7273096442222595,The cellulose pouch tore near the counter.
ordinary_two_word_control,paper bag,random,paper bag,thunder candle,0.9104739427566528,0.5454398393630981,0.6422703862190247,The thunder candle tore near the counter.
ordinary_two_word_control,kitchen knife,synonym,kitchen knife,cooking blade,0.9796688556671143,0.891322135925293,0.8133905529975891,The cooking blade rested beside the plate.
ordinary_two_word_control,kitchen knife,component,kitchen knife,knife,0.9739615321159363,0.8768350481987,0.5022180080413818,The knife rested beside the plate.
ordinary_two_word_control,kitchen knife,word_by_word,kitchen knife,culinary blade,0.9703823328018188,0.8637382388114929,0.7486869096755981,The culinary blade rested beside the plate.
ordinary_two_word_control,kitchen knife,random,kitchen knife,desert violin,0.9438544511795044,0.7141209244728088,0.758007824420929,The desert violin rested beside the plate.
ordinary_two_word_control,garden flower,synonym,garden flower,yard blossom,0.9725423455238342,0.8889968991279602,0.6990575790405273,The yard blossom attracted several bees.
ordinary_two_word_control,garden flower,component,garden flower,flower,0.9511625170707703,0.8797017335891724,0.6673080921173096,The flower attracted several bees.
ordinary_two_word_control,garden flower,word_by_word,garden flower,outdoor bloom,0.9543282985687256,0.8551765084266663,0.8591855764389038,The outdoor bloom attracted several bees.
ordinary_two_word_control,garden flower,random,garden flower,airport spoon,0.9060179591178894,0.6822507381439209,0.6356077790260315,The airport spoon attracted several bees.
ordinary_two_word_control,ocean wave,synonym,ocean wave,sea swell,0.989973247051239,0.9501936435699463,0.9189349412918091,The sea swell reached the empty pier.
ordinary_two_word_control,ocean wave,component,ocean wave,wave,0.9851377010345459,0.9101008772850037,0.6041833758354187,The wave reached the empty pier.
ordinary_two_word_control,ocean wave,word_by_word,ocean wave,marine ripple,0.9743099808692932,0.8788689970970154,0.8579404354095459,The marine ripple reached the empty pier.
ordinary_two_word_control,ocean wave,random,ocean wave,factory pillow,0.9466384053230286,0.6887916922569275,0.6026344299316406,The factory pillow reached the empty pier.
ordinary_two_word_control,train station,synonym,train station,railway terminal,0.972212016582489,0.9164893627166748,0.857972264289856,The railway terminal closed after midnight.
ordinary_two_word_control,train station,component,train station,station,0.9380979537963867,0.8862523436546326,0.843870222568512,The station closed after midnight.
ordinary_two_word_control,train station,word_by_word,train station,rail depot,0.9688985347747803,0.8898442983627319,0.8668275475502014,The rail depot closed after midnight.
ordinary_two_word_control,train station,random,train station,lemon window,0.8562266826629639,0.6168935298919678,0.6305781006813049,The lemon window closed after midnight.
ordinary_two_word_control,computer screen,synonym,computer screen,monitor,0.9871528744697571,0.9046192169189453,0.7650651931762695,The monitor flickered during the call.
ordinary_two_word_control,computer screen,component,computer screen,screen,0.9891068339347839,0.9389609098434448,0.7764504551887512,The screen flickered during the call.
ordinary_two_word_control,computer screen,word_by_word,computer screen,digital display,0.9861271381378174,0.9208441376686096,0.7886953353881836,The digital display flickered during the call.
ordinary_two_word_control,computer screen,random,computer screen,forest blanket,0.9251734018325806,0.715442419052124,0.7038244605064392,The forest blanket flickered during the call.
ordinary_two_word_control,stone bridge,synonym,stone bridge,masonry crossing,0.982638418674469,0.9256547689437866,0.833795964717865,The masonry crossing crossed the narrow river.
ordinary_two_word_control,stone bridge,component,stone bridge,bridge,0.9735311269760132,0.9068081974983215,0.7735244631767273,The bridge crossed the narrow river.
ordinary_two_word_control,stone bridge,word_by_word,stone bridge,rock viaduct,0.970559298992157,0.8972280621528625,0.8717042803764343,The rock viaduct crossed the narrow river.
ordinary_two_word_control,stone bridge,random,stone bridge,velvet engine,0.8946697115898132,0.721304178237915,0.6769256591796875,The velvet engine crossed the narrow river.
ordinary_two_word_control,plastic box,synonym,plastic box,synthetic container,0.9783157706260681,0.8737905025482178,0.8271096348762512,The synthetic container held the spare cables.
ordinary_two_word_control,plastic box,component,plastic box,box,0.9869507551193237,0.9090061783790588,0.781038761138916,The box held the spare cables.
ordinary_two_word_control,plastic box,word_by_word,plastic box,polymer case,0.9868297576904297,0.9224918484687805,0.8572494983673096,The polymer case held the spare cables.
ordinary_two_word_control,plastic box,random,plastic box,museum thunder,0.9452247023582458,0.7184072732925415,0.7248023152351379,The museum thunder held the spare cables.
ordinary_two_word_control,winter coat,synonym,winter coat,cold weather jacket,0.9789057970046997,0.900231659412384,0.8801686763763428,The cold weather jacket hung behind the office door.
ordinary_two_word_control,winter coat,component,winter coat,coat,0.976520836353302,0.8678023815155029,0.714891254901886,The coat hung behind the office door.
ordinary_two_word_control,winter coat,word_by_word,winter coat,seasonal garment,0.9700624346733093,0.8311993479728699,0.8609516620635986,The seasonal garment hung behind the office door.
ordinary_two_word_control,winter coat,random,winter coat,river button,0.932872474193573,0.7134711146354675,0.6524345874786377,The river button hung behind the office door.
