group,case,variant,target,replacement,sentence_sim,contextual_span_sim,isolated_phrase_sim,changed_sentence
ordinary_two_word_control,paper bag,word_by_word,paper bag,cellulose pouch,0.9623647332191467,0.8622795939445496,0.8233113288879395,The cellulose pouch tore near the counter.
ordinary_two_word_control,paper bag,random,paper bag,thunder candle,0.9530279636383057,0.8011022806167603,0.8133944869041443,The thunder candle tore near the counter.
ordinary_two_word_control,kitchen knife,synonym,kitchen knife,cooking blade,0.9566240310668945,0.8606000542640686,0.9017840623855591,The cooking blade rested beside the plate.
ordinary_two_word_control,kitchen knife,component,kitchen knife,knife,0.970192015171051,0.8972733616828918,0.9238252639770508,The knife rested beside the plate.
ordinary_two_word_control,kitchen knife,word_by_word,kitchen knife,culinary blade,0.9599847793579102,0.8376518487930298,0.8766197562217712,The culinary blade rested beside the plate.
ordinary_two_word_control,kitchen knife,random,kitchen knife,desert violin,0.9509795308113098,0.7725595831871033,0.8254488110542297,The desert violin rested beside the plate.
ordinary_two_word_control,garden flower,synonym,garden flower,yard blossom,0.9485406875610352,0.8268647789955139,0.8396912217140198,The yard blossom attracted several bees.
ordinary_two_word_control,garden flower,component,garden flower,flower,0.9637137055397034,0.8955407738685608,0.9172537326812744,The flower attracted several bees.
ordinary_two_word_control,garden flower,word_by_word,garden flower,outdoor bloom,0.9636680483818054,0.8711980581283569,0.8674864768981934,The outdoor bloom attracted several bees.
ordinary_two_word_control,garden flower,random,garden flower,airport spoon,0.9461082816123962,0.8180355429649353,0.8471278548240662,The airport spoon attracted several bees.
ordinary_two_word_control,ocean wave,synonym,ocean wave,sea swell,0.9746143817901611,0.8857110142707825,0.882235050201416,The sea swell reached the empty pier.
ordinary_two_word_control,ocean wave,component,ocean wave,wave,0.983852207660675,0.9158509969711304,0.9350090026855469,The wave reached the empty pier.
ordinary_two_word_control,ocean wave,word_by_word,ocean wave,marine ripple,0.9609296917915344,0.8516773581504822,0.8323385715484619,The marine ripple reached the empty pier.
ordinary_two_word_control,ocean wave,random,ocean wave,factory pillow,0.9434176683425903,0.7849749326705933,0.8296906352043152,The factory pillow reached the empty pier.
ordinary_two_word_control,train station,synonym,train station,railway terminal,0.9728509783744812,0.8962705135345459,0.8949735760688782,The railway terminal closed after midnight.
ordinary_two_word_control,train station,component,train station,station,0.9802946448326111,0.9105656147003174,0.9311920404434204,The station closed after midnight.
ordinary_two_word_control,train station,word_by_word,train station,rail depot,0.979886531829834,0.909999430179596,0.9104135632514954,The rail depot closed after midnight.
ordinary_two_word_control,train station,random,train station,lemon window,0.896091639995575,0.7058865427970886,0.7909495830535889,The lemon window closed after midnight.
ordinary_two_word_control,computer screen,synonym,computer screen,monitor,0.9841452240943909,0.8992317914962769,0.9098190665245056,The monitor flickered during the call.
ordinary_two_word_control,computer screen,component,computer screen,screen,0.9877310991287231,0.9164000749588013,0.8895741701126099,The screen flickered during the call.
ordinary_two_word_control,computer screen,word_by_word,computer screen,digital display,0.9811601638793945,0.9096605181694031,0.9199947118759155,The digital display flickered during the call.
ordinary_two_word_control,computer screen,random,computer screen,forest blanket,0.9210920929908752,0.7952810525894165,0.8233621716499329,The forest blanket flickered during the call.
ordinary_two_word_control,stone bridge,synonym,stone bridge,masonry crossing,0.966091513633728,0.854193925857544,0.8790040612220764,The masonry crossing crossed the narrow river.
ordinary_two_word_control,stone bridge,component,stone bridge,bridge,0.9853379130363464,0.9312201738357544,0.9090172648429871,The bridge crossed the narrow river.
ordinary_two_word_control,stone bridge,word_by_word,stone bridge,rock viaduct,0.9753473997116089,0.8981274366378784,0.8603012561798096,The rock viaduct crossed the narrow river.
ordinary_two_word_control,stone bridge,random,stone bridge,velvet engine,0.9372999668121338,0.8097434639930725,0.8360137343406677,The velvet engine crossed the narrow river.
ordinary_two_word_control,plastic box,synonym,plastic box,synthetic container,0.9767379760742188,0.8971964120864868,0.9158525466918945,The synthetic container held the spare cables.
ordinary_two_word_control,plastic box,component,plastic box,box,0.9866144061088562,0.9221429228782654,0.9109642505645752,The box held the spare cables.
ordinary_two_word_control,plastic box,word_by_word,plastic box,polymer case,0.9776418209075928,0.8983095288276672,0.8776166439056396,The polymer case held the spare cables.
ordinary_two_word_control,plastic box,random,plastic box,museum thunder,0.9428128600120544,0.7517455220222473,0.8227647542953491,The museum thunder held the spare cables.
ordinary_two_word_control,winter coat,synonym,winter coat,cold weather jacket,0.9681897759437561,0.8885264992713928,0.908236026763916,The cold weather jacket hung behind the office door.
ordinary_two_word_control,winter coat,component,winter coat,coat,0.9896758198738098,0.9298970103263855,0.9170179963111877,The coat hung behind the office door.
ordinary_two_word_control,winter coat,word_by_word,winter coat,seasonal garment,0.972395122051239,0.869246780872345,0.8759443759918213,The seasonal garment hung behind the office door.
ordinary_two_word_control,winter coat,random,winter coat,river button,0.9601790308952332,0.8022218346595764,0.8918244242668152,The river button hung behind the office door.
