group,case,variant,target,replacement,sentence_sim,contextual_span_sim,isolated_phrase_sim,changed_sentence
ordinary_two_word_control,paper bag,word_by_word,paper bag,cellulose pouch,0.9634525179862976,0.805658221244812,0.7980505228042603,The cellulose pouch tore near the counter.
ordinary_two_word_control,paper bag,random,paper bag,thunder candle,0.9556332230567932,0.7535334229469299,0.7423149347305298,The thunder candle tore near the counter.
ordinary_two_word_control,kitchen knife,synonym,kitchen knife,cooking blade,0.9833030700683594,0.8873732686042786,0.8785154819488525,The cooking blade rested beside the plate.
ordinary_two_word_control,kitchen knife,component,kitchen knife,knife,0.9903994202613831,0.9554674625396729,0.9399260878562927,The knife rested beside the plate.
ordinary_two_word_control,kitchen knife,word_by_word,kitchen knife,culinary blade,0.9699501395225525,0.8292960524559021,0.8217917084693909,The culinary blade rested beside the plate.
ordinary_two_word_control,kitchen knife,random,kitchen knife,desert violin,0.9649664759635925,0.7779783010482788,0.7577054500579834,The desert violin rested beside the plate.
ordinary_two_word_control,garden flower,synonym,garden flower,yard blossom,0.9597923159599304,0.8018200397491455,0.7508453726768494,The yard blossom attracted several bees.
ordinary_two_word_control,garden flower,component,garden flower,flower,0.9787513017654419,0.9162043929100037,0.8721433877944946,The flower attracted several bees.
ordinary_two_word_control,garden flower,word_by_word,garden flower,outdoor bloom,0.9710248112678528,0.8479893207550049,0.8021575808525085,The outdoor bloom attracted several bees.
ordinary_two_word_control,garden flower,random,garden flower,airport spoon,0.9564946293830872,0.807907223701477,0.7741504907608032,The airport spoon attracted several bees.
ordinary_two_word_control,ocean wave,synonym,ocean wave,sea swell,0.977416455745697,0.8406268358230591,0.8257414698600769,The sea swell reached the empty pier.
ordinary_two_word_control,ocean wave,component,ocean wave,wave,0.9864993691444397,0.8960858583450317,0.8641278743743896,The wave reached the empty pier.
ordinary_two_word_control,ocean wave,word_by_word,ocean wave,marine ripple,0.9663985967636108,0.802362322807312,0.7649667859077454,The marine ripple reached the empty pier.
ordinary_two_word_control,ocean wave,random,ocean wave,factory pillow,0.9457066655158997,0.7381842732429504,0.7380552887916565,The factory pillow reached the empty pier.
ordinary_two_word_control,train station,synonym,train station,railway terminal,0.9830895662307739,0.8900347948074341,0.8910245299339294,The railway terminal closed after midnight.
ordinary_two_word_control,train station,component,train station,station,0.9905095100402832,0.9238463044166565,0.90279221534729,The station closed after midnight.
ordinary_two_word_control,train station,word_by_word,train station,rail depot,0.9823653101921082,0.8819922208786011,0.8849692940711975,The rail depot closed after midnight.
ordinary_two_word_control,train station,random,train station,lemon window,0.9290863871574402,0.6889489889144897,0.7083888053894043,The lemon window closed after midnight.
ordinary_two_word_control,computer screen,synonym,computer screen,monitor,0.9813408255577087,0.8532647490501404,0.8260840177536011,The monitor flickered during the call.
ordinary_two_word_control,computer screen,component,computer screen,screen,0.9889534711837769,0.9128642082214355,0.8813340067863464,The screen flickered during the call.
ordinary_two_word_control,computer screen,word_by_word,computer screen,digital display,0.9809786081314087,0.869784414768219,0.8492036461830139,The digital display flickered during the call.
ordinary_two_word_control,computer screen,random,computer screen,forest blanket,0.9199588894844055,0.7231397032737732,0.6910800933837891,The forest blanket flickered during the call.
ordinary_two_word_control,stone bridge,synonym,stone bridge,masonry crossing,0.9688670635223389,0.826237678527832,0.8160731196403503,The masonry crossing crossed the narrow river.
ordinary_two_word_control,stone bridge,component,stone bridge,bridge,0.9888086915016174,0.9127370119094849,0.9071683883666992,The bridge crossed the narrow river.
ordinary_two_word_control,stone bridge,word_by_word,stone bridge,rock viaduct,0.9759629368782043,0.8624234199523926,0.8418034315109253,The rock viaduct crossed the narrow river.
ordinary_two_word_control,stone bridge,random,stone bridge,velvet engine,0.9427724480628967,0.7365392446517944,0.7373341917991638,The velvet engine crossed the narrow river.
ordinary_two_word_control,plastic box,synonym,plastic box,synthetic container,0.9657615423202515,0.8191190361976624,0.8098386526107788,The synthetic container held the spare cables.
ordinary_two_word_control,plastic box,component,plastic box,box,0.985599935054779,0.8859792351722717,0.8604516983032227,The box held the spare cables.
ordinary_two_word_control,plastic box,word_by_word,plastic box,polymer case,0.9698715209960938,0.822049081325531,0.8266096711158752,The polymer case held the spare cables.
ordinary_two_word_control,plastic box,random,plastic box,museum thunder,0.9508940577507019,0.75267493724823,0.7320838570594788,The museum thunder held the spare cables.
ordinary_two_word_control,winter coat,synonym,winter coat,cold weather jacket,0.9685686826705933,0.8518696427345276,0.8564665913581848,The cold weather jacket hung behind the office door.
ordinary_two_word_control,winter coat,component,winter coat,coat,0.9884122610092163,0.9022600650787354,0.8423430919647217,The coat hung behind the office door.
ordinary_two_word_control,winter coat,word_by_word,winter coat,seasonal garment,0.9696744084358215,0.8086650371551514,0.7955644130706787,The seasonal garment hung behind the office door.
ordinary_two_word_control,winter coat,random,winter coat,river button,0.9592362642288208,0.7403153777122498,0.7735258936882019,The river button hung behind the office door.
