id,mweId,canonicalForm,provisionalClass,sentence,targetSurface,sourceId,sourceRecordId,sourceName,sourceUrl,author,license,licenseReviewStatus,senseReviewStatus,reviewStatus,datasetStatus,selectedSlot
TR-NC-045-tatoeba-11488876,TR-NC-045,pamuk ipliği,I,"İnsan hayatı pamuk ipliğine bağlı, gerçekten de...",pamuk ipliğine,SRC-002,11488876,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/11488876,quagliarella,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-046-tatoeba-1056540,TR-NC-046,pembe dizi,I,"Gariptir, bu sonbaharda çok sayıda pembe dizi izliyorum.",pembe dizi,SRC-002,1056540,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1056540,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-046-tatoeba-4631108,TR-NC-046,pembe dizi,I,"Tom, Mary'yi geceleyin gizlice pembe dizi seyrederken yakaladı.",pembe dizi,SRC-002,4631108,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4631108,tulin,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-046-tatoeba-5270521,TR-NC-046,pembe dizi,I,Dan o pembe dizinin hiçbir bölümünü kaçırmadı.,pembe dizinin,SRC-002,5270521,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5270521,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-046-tatoeba-5330185,TR-NC-046,pembe dizi,I,Saat 08.00 pembe dizisini izliyor musunuz?,pembe dizisini,SRC-002,5330185,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5330185,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-046-tatoeba-6045342,TR-NC-046,pembe dizi,I,Mary bir pembe dizi yıldızıdır.,pembe dizi,SRC-002,6045342,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6045342,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-046-tatoeba-6834625,TR-NC-046,pembe dizi,I,Kulağa pembe dizi gibi geliyor.,pembe dizi,SRC-002,6834625,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6834625,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-046-tatoeba-11600709,TR-NC-046,pembe dizi,I,Robert kendini bir pembe dizideymiş gibi hissediyordu.,pembe dizideymiş,SRC-002,11600709,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/11600709,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-049-tatoeba-4347742,TR-NC-049,sır küpü,I,"Tom sır küpü, değil mi?",sır küpü,SRC-002,4347742,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4347742,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-051-tatoeba-9736118,TR-NC-051,yağlı kapı,I,Bir yağlı kapı bulma umuduyla partiye üye oldu.,yağlı kapı,SRC-002,9736118,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9736118,TR724,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-056-tatoeba-7708014,TR-NC-056,geyik muhabbeti,I,Geyik muhabbeti yapmakta iyi değilimdir.,Geyik muhabbeti,SRC-002,7708014,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/7708014,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-057-tatoeba-8361084,TR-NC-057,gönül gözü,I,Artık hayata gönül gözüyle bakıyorum.,gönül gözüyle,SRC-002,8361084,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8361084,soliloquist,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-058-tatoeba-1472875,TR-NC-058,göz hapsi,I,Tom alkollü araba kullanmaktan beş gün hapis ve bir yıl göz hapsine mahkûm edildi.,göz hapsine,SRC-002,1472875,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1472875,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-058-tatoeba-5694720,TR-NC-058,göz hapsi,I,O zaten iki yıldır göz hapsi altında.,göz hapsi,SRC-002,5694720,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5694720,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-1091046,TR-NC-061,kara gün,I,Gerçek dost kara günde belli olur.,kara günde,SRC-002,1091046,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1091046,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-061-tatoeba-1091050,TR-NC-061,kara gün,I,Ak akçe kara gün içindir.,kara gün,SRC-002,1091050,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1091050,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-3649353,TR-NC-061,kara gün,I,Kara gün için tasarruf edin.,Kara gün,SRC-002,3649353,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3649353,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-3649355,TR-NC-061,kara gün,I,Kara gün için para biriktirin.,Kara gün,SRC-002,3649355,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3649355,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-3649359,TR-NC-061,kara gün,I,Bu para kara gün içindir.,kara gün,SRC-002,3649359,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3649359,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-3649364,TR-NC-061,kara gün,I,Kara gün için para biriktirmeliyiz.,Kara gün,SRC-002,3649364,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3649364,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-3649369,TR-NC-061,kara gün,I,Kara gün için tasarruf etmek zorundayız.,Kara gün,SRC-002,3649369,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3649369,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-3962204,TR-NC-061,kara gün,I,"O, kara gün için para biriktirdi.",kara gün,SRC-002,3962204,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3962204,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-061-tatoeba-7248148,TR-NC-061,kara gün,I,Dost kara günde belli olur.,kara günde,SRC-002,7248148,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/7248148,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-850323,TR-NC-062,kıl payı,I,Araba tarafından çarpılmamak ve öldürülmemek için kıl payı kaçtı.,kıl payı,SRC-002,850323,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/850323,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1051373,TR-NC-062,kıl payı,I,Küçük kız gölde boğulmaktan neredeyse kıl payı kurtuldu.,kıl payı,SRC-002,1051373,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1051373,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1114259,TR-NC-062,kıl payı,I,Tom kıl payı treni kaçırdı.,kıl payı,SRC-002,1114259,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1114259,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1181678,TR-NC-062,kıl payı,I,Tom ölümden kıl payı kurtuldu.,kıl payı,SRC-002,1181678,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1181678,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1456783,TR-NC-062,kıl payı,I,"O, kıl payı ezilmekten kurtuldu.",kıl payı,SRC-002,1456783,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1456783,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1464682,TR-NC-062,kıl payı,I,Bir araba tarafından ezilmekten kıl payı kurtuldum.,kıl payı,SRC-002,1464682,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1464682,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1468793,TR-NC-062,kıl payı,I,Otobüs tutuştuğunda kıl payı kaçtı.,kıl payı,SRC-002,1468793,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1468793,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1468852,TR-NC-062,kıl payı,I,Yaşlı adam bir araba tarafından ezilmekten kıl payı kurtuldu.,kıl payı,SRC-002,1468852,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1468852,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1641101,TR-NC-062,kıl payı,I,Çocuk kıl payı boğulmaktan kurtuldu.,kıl payı,SRC-002,1641101,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1641101,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1641241,TR-NC-062,kıl payı,I,Mülteciler ölümden kıl payı kurtuldular.,kıl payı,SRC-002,1641241,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1641241,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1681046,TR-NC-062,kıl payı,I,Askerler ölümden kıl payı kurtuldular.,kıl payı,SRC-002,1681046,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1681046,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1745178,TR-NC-062,kıl payı,I,"Bir kez daha, kıl payı ölümden kurtuldum.",kıl payı,SRC-002,1745178,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1745178,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1841396,TR-NC-062,kıl payı,I,Tom bir kaplan tarafından öldürülmekten kıl payı kurtuldu.,kıl payı,SRC-002,1841396,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1841396,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1896771,TR-NC-062,kıl payı,I,Bir kamyon tarafından ezilmekten kıl payı kurtuldum.,kıl payı,SRC-002,1896771,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1896771,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-1919209,TR-NC-062,kıl payı,I,"Sürücü kediye çarpmamak için yoldan çıktığında, kıl payı kurtuldu dedi.",kıl payı,SRC-002,1919209,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1919209,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-2070337,TR-NC-062,kıl payı,I,Tom kıl payı ölümden döndü.,kıl payı,SRC-002,2070337,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2070337,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-3719864,TR-NC-062,kıl payı,I,Tom kıl payı öldürülmekten kaçtı.,kıl payı,SRC-002,3719864,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3719864,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-4658906,TR-NC-062,kıl payı,I,Dün o kıl payı kurtuldu.,kıl payı,SRC-002,4658906,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4658906,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-4659755,TR-NC-062,kıl payı,I,"O, bu öğleden sonra kıl payı kurtuldu.",kıl payı,SRC-002,4659755,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4659755,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-4969941,TR-NC-062,kıl payı,I,Kıl payı kurtuldun. Neredeyse ölüyordun.,Kıl payı,SRC-002,4969941,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4969941,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-5332731,TR-NC-062,kıl payı,I,Biz kazayı kıl payı ıskaladık.,kıl payı,SRC-002,5332731,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5332731,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-5332737,TR-NC-062,kıl payı,I,Biz kazadan kıl payı kurtulduk.,kıl payı,SRC-002,5332737,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5332737,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-062-tatoeba-6867022,TR-NC-062,kıl payı,I,Arabası bir gölün içine doğru yol alırken kıl payı kurtuldu.,kıl payı,SRC-002,6867022,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6867022,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-063-tatoeba-4457803,TR-NC-063,kuş uçuşu,I,"Kuş uçuşu olarak, o buradan yaklaşık 20 mil uzakta.",Kuş uçuşu,SRC-002,4457803,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4457803,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-064-tatoeba-1322358,TR-NC-064,ölüm kalım,I,Bu bir ölüm kalım meselesidir.,ölüm kalım,SRC-002,1322358,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1322358,AKINCI81,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-064-tatoeba-1501863,TR-NC-064,ölüm kalım,I,"O, bir ölüm kalım meselesidir.",ölüm kalım,SRC-002,1501863,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1501863,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-064-tatoeba-3597029,TR-NC-064,ölüm kalım,I,Bu bir ölüm kalım meselesi.,ölüm kalım,SRC-002,3597029,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3597029,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-064-tatoeba-4453901,TR-NC-064,ölüm kalım,I,"O, benim için bir ölüm kalım meselesiydi.",ölüm kalım,SRC-002,4453901,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4453901,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-064-tatoeba-4724418,TR-NC-064,ölüm kalım,I,Bunu bir ölüm kalım meselesi olarak göz önünde bulundurdum.,ölüm kalım,SRC-002,4724418,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4724418,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-064-tatoeba-11100108,TR-NC-064,ölüm kalım,I,Doktorlar Healey'in anevrizmasını onarmış olsalar da Dr. Rubin anevrizmanın aniden patlak vermesi hâlinde durumun ölüm kalım savaşına döndüğünü açıklıyor.,ölüm kalım,SRC-002,11100108,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/11100108,janTuki,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-067-tatoeba-1118590,TR-NC-067,saatli bomba,I,Bir saatli bomba bir gürültü ile patladı.,saatli bomba,SRC-002,1118590,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1118590,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-067-tatoeba-2131722,TR-NC-067,saatli bomba,I,Saatli bomba büyük bir gürültüyle patladı.,Saatli bomba,SRC-002,2131722,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2131722,freefighter,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-067-tatoeba-5246327,TR-NC-067,saatli bomba,I,Havaalanında bir saatli bomba patladı ve 13 kişi öldü.,saatli bomba,SRC-002,5246327,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5246327,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-067-tatoeba-6107427,TR-NC-067,saatli bomba,I,Leyla patlamayı bekleyen bir saatli bombaydı.,saatli bombaydı,SRC-002,6107427,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6107427,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-067-tatoeba-6776648,TR-NC-067,saatli bomba,I,Sami her zaman Leyla'nın bir saatli bomba olduğuna inanıyordu.,saatli bomba,SRC-002,6776648,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6776648,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-067-tatoeba-13375615,TR-NC-067,saatli bomba,I,Bir saatli bombanın üzerinde oturuyoruz.,saatli bombanın,SRC-002,13375615,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/13375615,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-068-tatoeba-7646348,TR-NC-068,sıcak para,I,Sıcak para sıkıntısı esnafı zorluyor.,Sıcak para,SRC-002,7646348,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/7646348,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-068-tatoeba-10547800,TR-NC-068,sıcak para,I,"Bu ortamda Körfez'den gelecek sıcak para yatırım değil, ucuza mal mülk kapatıp etinden et koparacak akbabadır.",sıcak para,SRC-002,10547800,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10547800,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-069-tatoeba-9952235,TR-NC-069,soğuk duş,I,Ali'nin golü rakip tribünlerde soğuk duş etkisi yarattı.,soğuk duş,SRC-002,9952235,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9952235,cinali,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-070-tatoeba-516012,TR-NC-070,tatlı dil,I,Tatlı dil yılanı deliğinden çıkarır.,Tatlı dil,SRC-002,516012,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/516012,Adopter,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-070-tatoeba-4068470,TR-NC-070,tatlı dil,I,Bay Smith tatlı dilli bir insandır.,tatlı dilli,SRC-002,4068470,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4068470,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-070-tatoeba-5023720,TR-NC-070,tatlı dil,I,Tom tatlı dilli ve kibar.,tatlı dilli,SRC-002,5023720,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5023720,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-070-tatoeba-5329022,TR-NC-070,tatlı dil,I,Humphrey tatlı dilli bir kişidir.,tatlı dilli,SRC-002,5329022,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5329022,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-070-tatoeba-6087799,TR-NC-070,tatlı dil,I,Leyla çok çekici ve tatlı dilliydi.,tatlı dilliydi,SRC-002,6087799,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6087799,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-070-tatoeba-6966674,TR-NC-070,tatlı dil,I,"Tom tatlı dilli, değil mi?",tatlı dilli,SRC-002,6966674,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/6966674,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-070-tatoeba-10358962,TR-NC-070,tatlı dil,I,Tatlı dil yılanın götünü kaldırır.,Tatlı dil,SRC-002,10358962,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10358962,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-072-tatoeba-1487886,TR-NC-072,yol haritası,I,Bir yol haritası alabilir miyim?,yol haritası,SRC-002,1487886,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1487886,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-072-tatoeba-1529898,TR-NC-072,yol haritası,I,"Bir yol haritası alabilir miyim, lütfen?",yol haritası,SRC-002,1529898,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1529898,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-072-tatoeba-4227133,TR-NC-072,yol haritası,I,Bu yol haritası çok yararlı.,yol haritası,SRC-002,4227133,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4227133,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-073-tatoeba-4819553,TR-NC-073,beyin göçü,I,Bu ülke beyin göçünden muzdarip oluyor.,beyin göçünden,SRC-002,4819553,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4819553,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-073-tatoeba-8742886,TR-NC-073,beyin göçü,I,Tersine beyin göçünü teşvik edecek adımlar atılması gerekiyor.,beyin göçünü,SRC-002,8742886,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/8742886,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-073-tatoeba-9424985,TR-NC-073,beyin göçü,I,Beyin göçü Hırvatistan'da kalkınmayı baltalıyor.,Beyin göçü,SRC-002,9424985,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/9424985,CVTR,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-074-tatoeba-1200784,TR-NC-074,beyin fırtınası,I,Tom ve Mary biraz beyin fırtınası yaptı.,beyin fırtınası,SRC-002,1200784,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/1200784,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-074-tatoeba-2690996,TR-NC-074,beyin fırtınası,I,Bütün gece beyin fırtınası yaparak ayaktaydım.,beyin fırtınası,SRC-002,2690996,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/2690996,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-074-tatoeba-3695129,TR-NC-074,beyin fırtınası,I,"Tom, beyin fırtınası toplantısında şeytanın avukatı rolünü oynadı.",beyin fırtınası,SRC-002,3695129,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/3695129,vvv123,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-074-tatoeba-4471518,TR-NC-074,beyin fırtınası,I,Bu konuda birlikte beyin fırtınası yapsak ve daha iyi bir fikir edinsek iyi olur.,beyin fırtınası,SRC-002,4471518,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4471518,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-074-tatoeba-4632763,TR-NC-074,beyin fırtınası,I,Tüm olasılıkları beyin fırtınası yapmalıyız.,beyin fırtınası,SRC-002,4632763,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4632763,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-074-tatoeba-5327334,TR-NC-074,beyin fırtınası,I,Bir beyin fırtınası öğretmenim var.,beyin fırtınası,SRC-002,5327334,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5327334,deyta,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-075-tatoeba-7921069,TR-NC-075,cadı kazanı,I,Ligin alt sıraları adeta cadı kazanına döndü.,cadı kazanına,SRC-002,7921069,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/7921069,soliloquist,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-076-tatoeba-4579170,TR-NC-076,çorap söküğü,I,Bundan sonrası çorap söküğü gibi gelir.,çorap söküğü,SRC-002,4579170,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4579170,tornado,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-076-tatoeba-10292022,TR-NC-076,çorap söküğü,I,Şu işi halledebilirsek gerisi çorap söküğü gibi gelir.,çorap söküğü,SRC-002,10292022,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/10292022,soliloquist,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
TR-NC-080-tatoeba-4629495,TR-NC-080,dönüm noktası,I,O gün projemizde önemli bir dönüm noktasıydı.,dönüm noktasıydı,SRC-002,4629495,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/4629495,duran,CC BY 2.0 FR,verified_open_license,already_selected_and_reviewed,approved,already_selected,S1
TR-NC-080-tatoeba-5100516,TR-NC-080,dönüm noktası,I,O büyük bir dönüm noktasıydı.,dönüm noktasıydı,SRC-002,5100516,Tatoeba Turkish sentences,https://tatoeba.org/en/sentences/show/5100516,duran,CC BY 2.0 FR,verified_open_license,exact_surface_match_needs_native_review,review_required,candidate,
