id,mweId,canonicalForm,kind,lexicalForm,sourceMweId,rank,frequency,averageFrequency,targetAverageFrequency,logFrequencyDelta,reviewStatus,semanticReviewStatus,grammarReviewStatus,source,sourceId,license,licenseReviewStatus,notes
TR-NC-063-tatoeba-rand-01,TR-NC-063,kuş uçuşu,P_Rand,seçim sonucu,TR-NC-279,1,0.807042359232309,31.38498063681202,31.47465201006005,0.002765092145059267,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-02,TR-NC-063,kuş uçuşu,P_Rand,yangın alarmı,TR-NC-261,2,2.152112957952824,31.384980636812017,31.47465201006005,0.002765092145059711,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-03,TR-NC-063,kuş uçuşu,P_Rand,sağlık sigortası,TR-NC-217,3,5.111268275137957,31.923008876300226,31.47465201006005,0.013711924403081888,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-04,TR-NC-063,kuş uçuşu,P_Rand,ölüm kalım,TR-NC-064,4,1.883098838208721,32.6403798622845,31.47465201006005,0.03526728014959701,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-05,TR-NC-063,kuş uçuşu,P_Rand,kurşun asker,TR-NC-090,5,0.269014119744103,33.1784081017727,31.47465201006005,0.05113425576111874,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-06,TR-NC-063,kuş uçuşu,P_Rand,rüya takımı,TR-NC-156,6,0.0,33.268079475020734,31.47465201006005,0.05375444644511562,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-07,TR-NC-063,kuş uçuşu,P_Rand,reklam yüzü,TR-NC-155,7,0.0,29.770895918347396,31.47465201006005,0.053890541345249066,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-08,TR-NC-063,kuş uçuşu,P_Rand,umut kapısı,TR-NC-134,8,0.0,29.681224545099365,31.47465201006005,0.05680895770638239,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-09,TR-NC-063,kuş uçuşu,P_Rand,sınav sonucu,TR-NC-232,9,1.614084718464618,29.412210425355266,31.47465201006005,0.0656156603760003,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-063-tatoeba-rand-10,TR-NC-063,kuş uçuşu,P_Rand,sır küpü,TR-NC-049,10,0.269014119744103,29.322539052107228,31.47465201006005,0.06856854778155697,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-01,TR-NC-064,ölüm kalım,P_Rand,kurşun asker,TR-NC-090,1,0.269014119744103,33.1784081017727,32.6403798622845,0.015866975611521728,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-02,TR-NC-064,ölüm kalım,P_Rand,rüya takımı,TR-NC-156,2,0.0,33.268079475020734,32.6403798622845,0.01848716629551861,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-03,TR-NC-064,ölüm kalım,P_Rand,sağlık sigortası,TR-NC-217,3,5.111268275137957,31.923008876300226,32.6403798622845,0.021555355746515126,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-04,TR-NC-064,ölüm kalım,P_Rand,kuş uçuşu,TR-NC-063,4,0.269014119744103,31.47465201006005,32.6403798622845,0.03526728014959701,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-05,TR-NC-064,ölüm kalım,P_Rand,seçim sonucu,TR-NC-279,5,0.807042359232309,31.38498063681202,32.6403798622845,0.03803237229465628,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-06,TR-NC-064,ölüm kalım,P_Rand,yangın alarmı,TR-NC-261,6,2.152112957952824,31.384980636812017,32.6403798622845,0.038032372294656724,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-07,TR-NC-064,ölüm kalım,P_Rand,köprü başı,TR-NC-088,7,0.0,34.433807327245184,32.6403798622845,0.051939246629452374,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-08,TR-NC-064,ölüm kalım,P_Rand,çamaşır makinesi,TR-NC-268,8,19.100002501831312,34.433807327245184,32.6403798622845,0.051939246629452374,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-09,TR-NC-064,ölüm kalım,P_Rand,can yoldaşı,TR-NC-108,9,0.0,34.52347870049322,32.6403798622845,0.054466722692982916,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-064-tatoeba-rand-10,TR-NC-064,ölüm kalım,P_Rand,can simidi,TR-NC-018,10,0.0,34.61315007374126,32.6403798622845,0.05698782672304059,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-01,TR-NC-065,para babası,P_Rand,çocuk kitabı,TR-NC-196,1,1.883098838208721,309.0075522127263,353.6638960902474,0.13457391026836962,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-02,TR-NC-065,para babası,P_Rand,yemek tarifi,TR-NC-272,2,7.532395352834884,308.11083848024595,353.6638960902474,0.13747065626395827,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-03,TR-NC-065,para babası,P_Rand,yemek masası,TR-NC-205,3,2.959155317185133,305.77938277579705,353.6638960902474,0.14504170305348474,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-04,TR-NC-065,para babası,P_Rand,iş görüşmesi,TR-NC-218,4,5.111268275137957,279.05731354788287,353.6638960902474,0.23617629596205525,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-05,TR-NC-065,para babası,P_Rand,kara gün,TR-NC-061,5,2.959155317185133,485.0324578986177,353.6638960902474,0.3151048380426964,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-06,TR-NC-065,para babası,P_Rand,kitap kapağı,TR-NC-206,6,0.0,195.84227917370697,353.6638960902474,0.5887677746828137,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-07,TR-NC-065,para babası,P_Rand,el kitabı,TR-NC-141,7,2.421127077696927,192.07608149728955,353.6638960902474,0.6080862535515354,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-08,TR-NC-065,para babası,P_Rand,ders kitabı,TR-NC-231,8,19.90704486106362,191.80706737754542,353.6638960902474,0.6094805314001999,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-09,TR-NC-065,para babası,P_Rand,hayal kırıklığı,TR-NC-029,9,186.42678498266338,190.10331128583277,353.6638960902474,0.6183563908281924,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-065-tatoeba-rand-10,TR-NC-065,para babası,P_Rand,insan sarrafı,TR-NC-182,10,1.614084718464618,185.1713857571909,353.6638960902474,0.6445028911669723,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-01,TR-NC-066,piyasa kurdu,P_Rand,kilit isim,TR-NC-146,1,0.269014119744103,19.548359368071484,19.369016621575415,0.008766148396780693,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-02,TR-NC-066,piyasa kurdu,P_Rand,internet bağlantısı,TR-NC-213,2,2.421127077696927,19.548359368071484,19.369016621575415,0.008766148396780693,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-03,TR-NC-066,piyasa kurdu,P_Rand,proje yönetimi,TR-NC-219,3,0.269014119744103,18.74131700883918,19.369016621575415,0.0313012037020024,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-04,TR-NC-066,piyasa kurdu,P_Rand,fiyat etiketi,TR-NC-275,4,3.766197676417442,20.08638760755969,19.369016621575415,0.03461274195425412,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-05,TR-NC-066,piyasa kurdu,P_Rand,kör düğüm,TR-NC-037,5,0.0,18.56197426234311,19.369016621575415,0.0404273600839784,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-06,TR-NC-066,piyasa kurdu,P_Rand,pencere camı,TR-NC-264,6,1.076056478976412,20.445073100551827,19.369016621575415,0.051479973453933514,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-07,TR-NC-066,piyasa kurdu,P_Rand,araştırma merkezi,TR-NC-238,7,0.0,18.113617396102935,19.369016621575415,0.0636139195567087,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-08,TR-NC-066,piyasa kurdu,P_Rand,vergi dairesi,TR-NC-277,8,1.076056478976412,18.113617396102935,19.369016621575415,0.0636139195567087,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-09,TR-NC-066,piyasa kurdu,P_Rand,kütüphane kartı,TR-NC-236,9,2.152112957952824,21.072772713288067,19.369016621575415,0.08032989180453987,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-066-tatoeba-rand-10,TR-NC-066,piyasa kurdu,P_Rand,güvenlik kamerası,TR-NC-262,10,1.614084718464618,21.072772713288067,19.369016621575415,0.08032989180453987,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-01,TR-NC-067,saatli bomba,P_Rand,tekne kazıntısı,TR-NC-071,1,0.269014119744103,10.13286517702788,10.401879296771982,0.02387663194525258,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-02,TR-NC-067,saatli bomba,P_Rand,beyin göçü,TR-NC-073,2,0.807042359232309,9.95352243053181,10.401879296771982,0.04011710472094965,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-03,TR-NC-067,saatli bomba,P_Rand,hız tutkusu,TR-NC-181,3,0.0,10.939907536260188,10.401879296771982,0.046108171494543715,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-04,TR-NC-067,saatli bomba,P_Rand,kilit nokta,TR-NC-126,4,0.0,11.119250282756257,10.401879296771982,0.06101692846138018,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-05,TR-NC-067,saatli bomba,P_Rand,eşek şakası,TR-NC-114,5,4.035211796161545,11.119250282756257,10.401879296771982,0.06101692846138018,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-06,TR-NC-067,saatli bomba,P_Rand,demir perde,TR-NC-077,6,0.0,11.119250282756257,10.401879296771982,0.06101692846138018,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-07,TR-NC-067,saatli bomba,P_Rand,gümrük kapısı,TR-NC-256,7,0.0,11.119250282756257,10.401879296771982,0.06101692846138018,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-08,TR-NC-067,saatli bomba,P_Rand,çevre politikası,TR-NC-229,8,0.0,9.505165564291639,10.401879296771982,0.08191109771258498,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-09,TR-NC-067,saatli bomba,P_Rand,müşteri hizmetleri,TR-NC-221,9,1.883098838208721,11.477935775748394,10.401879296771982,0.09018375426838521,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-067-tatoeba-rand-10,TR-NC-067,saatli bomba,P_Rand,laf salatası,TR-NC-040,10,0.0,11.657278522244463,10.401879296771982,0.10445423455191438,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-01,TR-NC-068,sıcak para,P_Rand,kara gün,TR-NC-061,1,2.959155317185133,485.0324578986177,389.173759896469,0.2196832293729516,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-02,TR-NC-068,sıcak para,P_Rand,çocuk kitabı,TR-NC-196,2,1.883098838208721,309.0075522127263,389.173759896469,0.22999551893811443,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-03,TR-NC-068,sıcak para,P_Rand,yemek tarifi,TR-NC-272,3,7.532395352834884,308.11083848024595,389.173759896469,0.23289226493370307,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-04,TR-NC-068,sıcak para,P_Rand,yemek masası,TR-NC-205,4,2.959155317185133,305.77938277579705,389.173759896469,0.24046331172322954,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-05,TR-NC-068,sıcak para,P_Rand,iş planı,TR-NC-193,5,1.883098838208721,299.3230439019386,389.173759896469,0.26173346978169487,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-06,TR-NC-068,sıcak para,P_Rand,iş görüşmesi,TR-NC-218,6,5.111268275137957,279.05731354788287,389.173759896469,0.33159790463180006,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-07,TR-NC-068,sıcak para,P_Rand,kitap kapağı,TR-NC-206,7,0.0,195.84227917370697,389.173759896469,0.6841893833525585,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-08,TR-NC-068,sıcak para,P_Rand,el kitabı,TR-NC-141,8,2.421127077696927,192.07608149728955,389.173759896469,0.7035078622212803,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-09,TR-NC-068,sıcak para,P_Rand,ders kitabı,TR-NC-231,9,19.90704486106362,191.80706737754542,389.173759896469,0.7049021400699447,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-068-tatoeba-rand-10,TR-NC-068,sıcak para,P_Rand,hayal kırıklığı,TR-NC-029,10,186.42678498266338,190.10331128583277,389.173759896469,0.7137779994979372,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-069-tatoeba-rand-01,TR-NC-069,soğuk duş,P_Rand,fikir babası,TR-NC-115,1,0.269014119744103,122.22208173707081,127.78170687844892,0.044130506324591146,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-069-tatoeba-rand-02,TR-NC-069,soğuk duş,P_Rand,tatlı dil,TR-NC-070,2,2.152112957952824,122.04273899057473,127.78170687844892,0.04558700975590568,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-069-tatoeba-rand-03,TR-NC-069,soğuk duş,P_Rand,söz düellosu,TR-NC-162,3,0.0,138.7216144147091,127.78170687844892,0.08153319827261907,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
TR-NC-069-tatoeba-rand-04,TR-NC-069,soğuk duş,P_Rand,park yeri,TR-NC-259,4,11.567607148996428,117.55917032817301,127.78170687844892,0.08270661262566126,review_required,not_reviewed,not_reviewed,Curated TR MWE pool; Tatoeba frequency snapshot,SRC-002,Candidate form from project inventory; counts from Tatoeba CC BY 2.0 FR,mixed_inventory_and_verified_open_frequency_source,Human must confirm semantic unrelatedness and contextual grammar.
