candidate_id,mwe_id,canonical_form,kind,lexical_form,component_strategy,rank,synset_ids,definitions,examples,source_id,source_url,license,license_review_status,sense_review_status,grammar_review_status,review_status,notes
TR-NC-021-kenet-wordssyn-03,TR-NC-021,çocuk oyuncağı,P_WordsSyn,enik oyuncak,modifier_synonym_plus_head_synonym,3,kenet-TUR10_0248050-n | kenet-TUR10_0597270-n | kenet-TUR10_0597280-n | kenet-TUR10_0597290-n,"Bebeklik ile erginlik arasındaki gelişme döneminde bulunan oğlan veya kız | Oynayıp eğlenmeye yarayan her şey | Önemsiz ve kolay iş | Başkaları tarafından bir araç gibi kullanılan, hiçe sayılan güçsüz kimse","Evliyim ya, üç de enik var arkamda. | Çocuk köşeyi dönerken ana arkasından su içmeye gitti. | Bana birçok hediye ve oyuncağın gelmiş olduğunu söylüyordu. | Oyuncak değil, mesele çok ciddi. | O herkesi kendi oyuncağı yapmak ister",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'çocuk' -> 'enik'; head 'oyuncağı' -> 'oyuncak'. Morphology and sentence grammar require human review.
TR-NC-021-kenet-wordssyn-04,TR-NC-021,çocuk oyuncağı,P_WordsSyn,evlat oyuncak,modifier_synonym_plus_head_synonym,4,kenet-TUR10_0220860-n | kenet-TUR10_0597270-n | kenet-TUR10_0597280-n | kenet-TUR10_0597290-n,"Bir kimsenin oğlu veya kızı | Oynayıp eğlenmeye yarayan her şey | Önemsiz ve kolay iş | Başkaları tarafından bir araç gibi kullanılan, hiçe sayılan güçsüz kimse","Ahmet'in boyunca evlatları var | Ahmet'in boyunca evlâtları var | Anası olacak bir kadın çocuğu omzundan yakalamış. | Bana birçok hediye ve oyuncağın gelmiş olduğunu söylüyordu. | Oyuncak değil, mesele çok ciddi. | O herkesi kendi oyuncağı yapmak ister",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'çocuk' -> 'evlat'; head 'oyuncağı' -> 'oyuncak'. Morphology and sentence grammar require human review.
TR-NC-021-kenet-wordssyn-05,TR-NC-021,çocuk oyuncağı,P_WordsSyn,uşak oyuncak,modifier_synonym_plus_head_synonym,5,kenet-TUR10_0248050-n | kenet-TUR10_0597270-n | kenet-TUR10_0597280-n | kenet-TUR10_0597290-n,"Bebeklik ile erginlik arasındaki gelişme döneminde bulunan oğlan veya kız | Oynayıp eğlenmeye yarayan her şey | Önemsiz ve kolay iş | Başkaları tarafından bir araç gibi kullanılan, hiçe sayılan güçsüz kimse","Evliyim ya, üç de enik var arkamda. | Çocuk köşeyi dönerken ana arkasından su içmeye gitti. | Bana birçok hediye ve oyuncağın gelmiş olduğunu söylüyordu. | Oyuncak değil, mesele çok ciddi. | O herkesi kendi oyuncağı yapmak ister",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'çocuk' -> 'uşak'; head 'oyuncağı' -> 'oyuncak'. Morphology and sentence grammar require human review.
TR-NC-021-kenet-wordssyn-06,TR-NC-021,çocuk oyuncağı,P_WordsSyn,yavru oyuncak,modifier_synonym_plus_head_synonym,6,kenet-TUR10_0220860-n | kenet-TUR10_0597270-n | kenet-TUR10_0597280-n | kenet-TUR10_0597290-n,"Bir kimsenin oğlu veya kızı | Oynayıp eğlenmeye yarayan her şey | Önemsiz ve kolay iş | Başkaları tarafından bir araç gibi kullanılan, hiçe sayılan güçsüz kimse","Ahmet'in boyunca evlatları var | Ahmet'in boyunca evlâtları var | Anası olacak bir kadın çocuğu omzundan yakalamış. | Bana birçok hediye ve oyuncağın gelmiş olduğunu söylüyordu. | Oyuncak değil, mesele çok ciddi. | O herkesi kendi oyuncağı yapmak ister",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'çocuk' -> 'yavru'; head 'oyuncağı' -> 'oyuncak'. Morphology and sentence grammar require human review.
TR-NC-021-kenet-wordssyn-07,TR-NC-021,çocuk oyuncağı,P_WordsSyn,zürriyet oyuncak,modifier_synonym_plus_head_synonym,7,kenet-TUR10_0248050-n | kenet-TUR10_0597270-n | kenet-TUR10_0597280-n | kenet-TUR10_0597290-n,"Bebeklik ile erginlik arasındaki gelişme döneminde bulunan oğlan veya kız | Oynayıp eğlenmeye yarayan her şey | Önemsiz ve kolay iş | Başkaları tarafından bir araç gibi kullanılan, hiçe sayılan güçsüz kimse","Evliyim ya, üç de enik var arkamda. | Çocuk köşeyi dönerken ana arkasından su içmeye gitti. | Bana birçok hediye ve oyuncağın gelmiş olduğunu söylüyordu. | Oyuncak değil, mesele çok ciddi. | O herkesi kendi oyuncağı yapmak ister",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'çocuk' -> 'zürriyet'; head 'oyuncağı' -> 'oyuncak'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-01,TR-NC-022,dünya evi,P_WordsSyn,alem aile,modifier_synonym_plus_head_synonym,1,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0016320-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'aile'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-02,TR-NC-022,dünya evi,P_WordsSyn,alem aşiyan,modifier_synonym_plus_head_synonym,2,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'aşiyan'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-03,TR-NC-022,dünya evi,P_WordsSyn,alem ev,modifier_synonym_plus_head_synonym,3,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0016320-n | kenet-TUR10_0053840-n | kenet-TUR10_0259060-n | kenet-TUR10_0259080-n | kenet-TUR10_0260000-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik | Bir kimsenin veya ailenin içinde yaşadığı yer | Yalnız bir ailenin oturabileceği biçimde yapılmış yapı | Evin iç düzeni, eşyası vb | Soy; nesil","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar. | Ev mi istersiniz, apartman mı? | Evi çok temiz | Yüksek bir tahsil görmedim ama ben de efendi evladıyım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'ev'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-04,TR-NC-022,dünya evi,P_WordsSyn,alem evlat,modifier_synonym_plus_head_synonym,4,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0260000-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Soy; nesil","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Yüksek bir tahsil görmedim ama ben de efendi evladıyım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'evlat'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-05,TR-NC-022,dünya evi,P_WordsSyn,alem familya,modifier_synonym_plus_head_synonym,5,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0016320-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'familya'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-06,TR-NC-022,dünya evi,P_WordsSyn,alem ikametgah,modifier_synonym_plus_head_synonym,6,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'ikametgah'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-07,TR-NC-022,dünya evi,P_WordsSyn,alem ikametgâh,modifier_synonym_plus_head_synonym,7,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'ikametgâh'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-08,TR-NC-022,dünya evi,P_WordsSyn,alem konut,modifier_synonym_plus_head_synonym,8,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'konut'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-09,TR-NC-022,dünya evi,P_WordsSyn,alem mesken,modifier_synonym_plus_head_synonym,9,kenet-TUR10_0161470-n | kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,"Bir kimsenin veya bir insan topluluğunun yaşayışını etkileyen ruhsal, toplumsal ve kültürel etkilerin bütünü | Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer","Ayrıca ben, oldukça kapalı bir çevrede yetişmiştim. | Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'alem'; head 'evi' -> 'mesken'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-10,TR-NC-022,dünya evi,P_WordsSyn,cümle aile,modifier_synonym_plus_head_synonym,10,kenet-TUR10_0545590-n | kenet-TUR10_0016320-n,"Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik","Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'aile'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-11,TR-NC-022,dünya evi,P_WordsSyn,cümle aşiyan,modifier_synonym_plus_head_synonym,11,kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'aşiyan'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-12,TR-NC-022,dünya evi,P_WordsSyn,cümle ev,modifier_synonym_plus_head_synonym,12,kenet-TUR10_0545590-n | kenet-TUR10_0016320-n | kenet-TUR10_0053840-n | kenet-TUR10_0259060-n | kenet-TUR10_0259080-n | kenet-TUR10_0260000-n,"Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik | Bir kimsenin veya ailenin içinde yaşadığı yer | Yalnız bir ailenin oturabileceği biçimde yapılmış yapı | Evin iç düzeni, eşyası vb | Soy; nesil","Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar. | Ev mi istersiniz, apartman mı? | Evi çok temiz | Yüksek bir tahsil görmedim ama ben de efendi evladıyım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'ev'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-13,TR-NC-022,dünya evi,P_WordsSyn,cümle evlat,modifier_synonym_plus_head_synonym,13,kenet-TUR10_0545590-n | kenet-TUR10_0260000-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Soy; nesil,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Yüksek bir tahsil görmedim ama ben de efendi evladıyım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'evlat'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-14,TR-NC-022,dünya evi,P_WordsSyn,cümle familya,modifier_synonym_plus_head_synonym,14,kenet-TUR10_0545590-n | kenet-TUR10_0016320-n,"Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik","Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'familya'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-15,TR-NC-022,dünya evi,P_WordsSyn,cümle ikametgah,modifier_synonym_plus_head_synonym,15,kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'ikametgah'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-16,TR-NC-022,dünya evi,P_WordsSyn,cümle ikametgâh,modifier_synonym_plus_head_synonym,16,kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'ikametgâh'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-17,TR-NC-022,dünya evi,P_WordsSyn,cümle konut,modifier_synonym_plus_head_synonym,17,kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'konut'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-18,TR-NC-022,dünya evi,P_WordsSyn,cümle mesken,modifier_synonym_plus_head_synonym,18,kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle'; head 'evi' -> 'mesken'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-19,TR-NC-022,dünya evi,P_WordsSyn,cümle alem aile,modifier_synonym_plus_head_synonym,19,kenet-TUR10_0545590-n | kenet-TUR10_0016320-n,"Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik","Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle alem'; head 'evi' -> 'aile'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-20,TR-NC-022,dünya evi,P_WordsSyn,cümle alem aşiyan,modifier_synonym_plus_head_synonym,20,kenet-TUR10_0545590-n | kenet-TUR10_0053840-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Bir kimsenin veya ailenin içinde yaşadığı yer,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle alem'; head 'evi' -> 'aşiyan'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-21,TR-NC-022,dünya evi,P_WordsSyn,cümle alem ev,modifier_synonym_plus_head_synonym,21,kenet-TUR10_0545590-n | kenet-TUR10_0016320-n | kenet-TUR10_0053840-n | kenet-TUR10_0259060-n | kenet-TUR10_0259080-n | kenet-TUR10_0260000-n,"Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik | Bir kimsenin veya ailenin içinde yaşadığı yer | Yalnız bir ailenin oturabileceği biçimde yapılmış yapı | Evin iç düzeni, eşyası vb | Soy; nesil","Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü. | Ana oğul, yeni kiraladıkları eve bir pazar günü taşındılar. | Konut, ailelerin güvenle barınabileceği bir ortam sunar. | Ev mi istersiniz, apartman mı? | Evi çok temiz | Yüksek bir tahsil görmedim ama ben de efendi evladıyım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle alem'; head 'evi' -> 'ev'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-22,TR-NC-022,dünya evi,P_WordsSyn,cümle alem evlat,modifier_synonym_plus_head_synonym,22,kenet-TUR10_0545590-n | kenet-TUR10_0260000-n,Bir yerde bulunan kimselerin bütünü ya da başkaları | Soy; nesil,"Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Yüksek bir tahsil görmedim ama ben de efendi evladıyım.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle alem'; head 'evi' -> 'evlat'. Morphology and sentence grammar require human review.
TR-NC-022-kenet-wordssyn-23,TR-NC-022,dünya evi,P_WordsSyn,cümle alem familya,modifier_synonym_plus_head_synonym,23,kenet-TUR10_0545590-n | kenet-TUR10_0016320-n,"Bir yerde bulunan kimselerin bütünü ya da başkaları | Evlilik ve kan bağına dayanan, eşler, çocuklar, kardeşler arasındaki ilişkilerin oluşturduğu toplum içindeki en küçük birlik","Millet tütün paralarını alınca borcunu öder. | Cem-i cümleyi saklasın Cenab-ı Allah cem-i cümlenin yavrularını, sonradan da benimkileri. | Birbirlerine nasıl tutkun, yangın bir aile olduklarını sayıp döktü.",SRC-009,https://github.com/StarlangSoftware/TurkishWordNet,GPL-3 (declared by WN-LMF lexicon and repository),content_license_review_required,not_reviewed,not_reviewed,review_required,Modifier 'dünya' -> 'cümle alem'; head 'evi' -> 'familya'. Morphology and sentence grammar require human review.
